ID,Latitude,Longitude,Date,HLS_Tile,HLSS30_020_B04,HLSS30_020_B08,HLSS30_020_Fmask,HLSS30_020_Fmask_bitmask,HLSS30_020_Fmask_Aerosol_level,HLSS30_020_Fmask_Aerosol_level_Description,HLSS30_020_Fmask_Water,HLSS30_020_Fmask_Water_Description,HLSS30_020_Fmask_Snow/ice,HLSS30_020_Fmask_Snow/ice_Description,HLSS30_020_Fmask_Cloud_shadow,HLSS30_020_Fmask_Cloud_shadow_Description,HLSS30_020_Fmask_Adjacent_to_cloud/shadow,HLSS30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSS30_020_Fmask_Cloud,HLSS30_020_Fmask_Cloud_Description,"HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
1,53.2,22.9,2024-11-24,34UFE,0.5532,0.6069,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2024-11-26,34UFE,-0.0259,0.0832,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2024-11-29,34UFE,1.0503,0.9912,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-01-13,34UFE,0.0484,0.3205,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-01-15,34UFE,0.4893,0.4795,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-01-20,34UFE,0.3792,0.3784,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-01-28,34UFE,0.0471,0.1002,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-01-30,34UFE,0.0296,0.1077,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-02-02,34UFE,0.2061,0.2887,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-02-07,34UFE,0.3141,0.3782,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-02-09,34UFE,0.0492,0.1244,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-02-12,34UFE,0.0186,0.1098,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-02-14,34UFE,0.5475,0.5547,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-02-17,34UFE,0.2105,0.322,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-02-19,34UFE,0.5454,0.5333,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-02-24,34UFE,0.0357,0.121,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-03-04,34UFE,0.3301,0.4312,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-03-06,34UFE,0.0499,0.1298,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-03-09,34UFE,0.0408,0.111,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-03-11,34UFE,0.0482,0.132,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-03-16,34UFE,0.0397,0.1133,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-03-19,34UFE,0.0413,0.1141,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-03-21,34UFE,0.0547,0.1514,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-03-23,34UFE,0.046,0.1241,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-03-29,34UFE,0.0407,0.1168,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-03-31,34UFE,0.5639,0.5836,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-02,34UFE,0.0418,0.1268,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-03,34UFE,0.0376,0.1241,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-05,34UFE,0.6421,0.759,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-08,34UFE,0.2597,0.3863,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-10,34UFE,0.0919,0.2706,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-12,34UFE,0.0532,0.1616,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-13,34UFE,0.0492,0.1694,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-15,34UFE,0.0579,0.207,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-18,34UFE,0.0362,0.1745,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-22,34UFE,0.043,0.264,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-23,34UFE,0.0275,0.2517,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-25,34UFE,0.0714,0.3609,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-28,34UFE,0.0343,0.2697,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-04-30,34UFE,0.0306,0.2705,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-02,34UFE,0.0389,0.306,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-03,34UFE,0.0342,0.3077,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-05,34UFE,0.8797,0.959,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-10,34UFE,0.503,0.6551,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-12,34UFE,0.0029,0.079,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-13,34UFE,0.0256,0.3481,68.0,0b01000100,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-15,34UFE,0.1793,0.4327,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-20,34UFE,0.0296,0.3207,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-22,34UFE,0.3859,0.5692,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-23,34UFE,0.5498,0.6091,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-25,34UFE,0.0224,0.3355,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-28,34UFE,0.0398,0.3547,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-05-30,34UFE,0.0225,0.3208,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2025-06-01,34UFE,0.0282,0.297,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-04-05,34UFE,0.0979,0.2403,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-04-15,34UFE,0.084,0.2124,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-04-20,34UFE,0.0811,0.2448,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-04-25,34UFE,0.3074,0.4694,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-04-30,34UFE,0.0747,0.2768,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-05-20,34UFE,0.0354,0.2534,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-05-25,34UFE,0.065,0.3192,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-05-30,34UFE,0.0321,0.3365,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-06-04,34UFE,0.0468,0.3552,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-06-09,34UFE,0.0364,0.4029,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-06-14,34UFE,0.1215,0.4053,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-06-19,34UFE,0.0849,0.3884,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-06-24,34UFE,0.0737,0.3106,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-06-29,34UFE,0.2837,0.4521,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-07-04,34UFE,0.7454,0.81,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-07-14,34UFE,0.0552,0.2752,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-07-19,34UFE,0.0524,0.329,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-07-24,34UFE,0.6343,0.6907,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-07-29,34UFE,0.0507,0.3673,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-08-03,34UFE,0.0537,0.4016,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-08-08,34UFE,-0.0045,0.2291,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-08-13,34UFE,0.2186,0.3994,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-08-18,34UFE,0.0427,0.4081,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-08-23,34UFE,0.0588,0.2971,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-08-28,34UFE,0.0673,0.2856,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-09-02,34UFE,0.8777,0.8866,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-09-12,34UFE,0.0564,0.339,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-09-17,34UFE,0.5688,0.6119,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-09-22,34UFE,0.4156,0.5361,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-09-27,34UFE,0.0501,0.3562,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-10-07,34UFE,0.4619,0.5536,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-10-17,34UFE,0.0251,0.1078,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-10-22,34UFE,0.047,0.2698,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2019-10-27,34UFE,0.7351,0.8489,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-11-01,34UFE,0.8248,0.8145,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2019-11-11,34UFE,0.0161,0.1487,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-02-07,34UFE,0.0464,0.2432,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-02-09,34UFE,0.0502,0.2171,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-02-12,34UFE,0.7066,0.7419,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-02-24,34UFE,0.8361,0.9036,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-02-29,34UFE,0.5195,0.5567,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-03-05,34UFE,0.0422,0.2079,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-03-10,34UFE,0.7016,0.6907,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-03-25,34UFE,0.0592,0.2659,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-03-30,34UFE,0.0695,0.2911,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-04-04,34UFE,0.0386,0.0834,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-04-19,34UFE,0.7602,0.801,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-05-04,34UFE,0.1501,0.4255,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-05-09,34UFE,0.0637,0.436,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-05-14,34UFE,0.0053,0.1077,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-05-29,34UFE,0.7913,0.8582,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-06-03,34UFE,0.5939,0.6732,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-06-18,34UFE,0.1614,0.4479,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-06-28,34UFE,0.0542,0.3508,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-07-03,34UFE,0.0282,0.2069,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-07-13,34UFE,0.6467,0.7147,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-07-18,34UFE,0.0329,0.4188,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-07-23,34UFE,0.6011,0.7072,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-07-28,34UFE,0.0317,0.3283,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-08-02,34UFE,0.005,0.0988,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-08-07,34UFE,0.0342,0.4013,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-08-12,34UFE,0.0102,0.1027,72.0,0b01001000,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-08-17,34UFE,0.0079,0.0784,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-08-22,34UFE,0.6765,0.7449,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-09-06,34UFE,0.0131,0.1081,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-09-11,34UFE,0.3056,0.5153,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-09-21,34UFE,0.0343,0.4133,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-09-26,34UFE,0.0568,0.3806,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-10-01,34UFE,0.0635,0.4072,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-10-06,34UFE,0.0335,0.2268,72.0,0b01001000,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-10-31,34UFE,0.4656,0.5678,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-11-05,34UFE,0.5478,0.5721,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-11-10,34UFE,0.0465,0.293,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-11-20,34UFE,0.0541,0.2841,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2020-11-25,34UFE,0.6324,0.5815,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2020-11-30,34UFE,0.5096,0.5616,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2021-01-14,34UFE,0.7903,0.6912,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2021-01-19,34UFE,1.0237,0.9485,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2021-01-29,34UFE,0.7096,0.5956,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2021-02-18,34UFE,0.9421,0.8921,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
2,54.0,22.9,2021-02-23,34UFE,0.7846,0.7053,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2021-03-05,34UFE,0.0906,0.3004,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
2,54.0,22.9,2021-03-10,34UFE,0.4517,0.5225,80.0,0b01010000,0b01,Low aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
